organism,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2014,-1.644685757963053,-1.8388812089703435,-1.4504903069557624,0.09908113237747197,-16.599383944233203,1.4181449579153885e-61
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2015,-1.5611063718823448,-1.766911081027277,-1.3553016627374126,0.10500433210420883,-14.867066344777712,8.473656169917751e-50
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2016,-1.6416700336578824,-1.8306462891026218,-1.452693778213143,0.09641822856713693,-17.026552531140645,1.1323090038675776e-64
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2017,-1.4077446746599724,-1.579768501939316,-1.235720847380629,0.0877688715896035,-16.0392249457463,1.2526200810143341e-57
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2018,-1.5642377213866456,-1.7490723145623364,-1.379403128210955,0.09430509674343127,-16.58699026249184,1.7396215912561476e-61
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2019,-1.2288762100956399,-1.388662806758317,-1.0690896134329626,0.0815252718534899,-15.073561635023664,3.896285919008264e-51
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2007,-1.1932312268614798,-1.3538843597173935,-1.032578094005566,0.08196739028019147,-14.557389503101458,7.944213613988419e-48
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2008,-1.5179739057897272,-1.6732952513188897,-1.3626525602605648,0.07924704063662259,-19.15496015491868,3.0303477707559724e-81
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2009,-1.4460677866587575,-1.6067747771450092,-1.2853607961725058,0.081994869167948,-17.636076517139305,3.1725231333475763e-69
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2010,-1.3196778263841784,-1.4789260593149098,-1.160429593453447,0.08125059143273107,-16.24207040359534,4.831463195109241e-59
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2011,-1.4680736113059427,-1.6146817947747356,-1.3214654278371498,0.07480146810105673,-19.62626735243453,3.601027141657538e-85
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2012,-1.4884083355473319,-1.6296330418626594,-1.3471836292320043,0.07205474561231226,-20.656631605580216,4.5146828815997106e-94
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2013,-1.3448122152148723,-1.4868261169665753,-1.2027983134631692,0.07245740374409465,-18.560038667193837,2.0141996791619953e-76
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2014,-1.5982515762066267,-1.7421227552995484,-1.454380397113705,0.07340501163682553,-21.77305800473196,3.266486105665447e-104
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2015,-1.6128769094511126,-1.7586990595173178,-1.4670547593849075,0.07440042328146419,-21.678329750214445,2.4799271720831736e-103
K. pneumoniae,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2016,-1.569954541634093,-1.7041590520608423,-1.4357500312073437,0.06847294719971252,-22.928099429619476,3.0433638943774406e-115
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,amplitude,NA,0.033692953559656624,0.008767167986377288,0.05861873913293596,0.012717471223905518,2.6493438016453057,0.008070934432291127
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,phase,NA,11.985755104493009,9.904112270945014,14.067397938041008,1.062082186186956,-0.013412234657782547,0.9892990348245337
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2007,0.02084599926185878,-0.005834627976753982,0.04752662650047154,0.013612815056330704,1.53135109641883,0.12569788885291
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2008,-0.02351055376212843,-0.05004182156245414,0.003020714038197283,0.013536609860997945,-1.7368125404771906,0.0824351055947835
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2009,0.04068732764114253,0.014128190516516474,0.0672464647657686,0.013550829165291375,3.002571071101512,0.0026802824752006705
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2010,-0.02252627897171618,-0.04784388472665882,0.002791326783226456,0.012917383153284797,-1.7438732523768106,0.08119600283796016
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2011,-0.009770783688911806,-0.03275113249887282,0.013209565121049207,0.011724883207664568,-0.833337400113686,0.404664061446664
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2012,-0.011435542742148364,-0.03442810332251939,0.011557017838222664,0.01173111381726063,-0.9748045173104214,0.3296686002016732
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,BWH_2013,-0.04842974568242464,-0.11446622196896361,0.01760673060411433,0.03369269884927799,-1.437395855377209,0.15062062548884522
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2007,-0.0170938142494765,-0.03783144802622576,0.0036438195272727562,0.010580619817672707,-1.6155777774875597,0.10620083557853782
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2008,-0.010337577924996778,-0.03045140457109495,0.009776248721101395,0.010262345025088968,-1.0073309657513836,0.3137875006402843
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2009,0.0045493694102050905,-0.015618443321810515,0.024717182142220694,0.010289889452610732,0.4421203387224761,0.6584067353927163
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2010,-0.012609546933216515,-0.0327332192312298,0.007514125364796767,0.010267368409188253,-1.2281186795569008,0.21941635058417305
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2011,0.04499515474769989,0.02643102974024197,0.06355927975515781,0.009471666394836525,4.750500373643753,2.0427115123360266e-6
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2012,-0.0058466577223306795,-0.024052369414569806,0.012359053969908447,0.009288799098270916,-0.6294309587790545,0.5290738853537011
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2013,0.002996639730031614,-0.01533867664995265,0.021331956110015877,0.009354925154039004,0.32032749388035564,0.748723308841323
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2014,-0.004110076154640502,-0.02265399136812384,0.014433839058842834,0.009461355085989016,-0.43440671207097675,0.6639976417469786
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2015,-0.034264861858097906,-0.05236126272306012,-0.01616846099313569,0.009233027243206671,-3.7111188947599776,2.068841398934638e-4
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,slope,MGH_2016,-0.004289604120993808,-0.021519233089717014,0.012940024847729398,0.00879078855766143,-0.48796579429217324,0.6255792258879196
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2007,5.896233722126832,5.699725373641677,6.092742070611987,0.10026120379516547,58.808726595512354,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2008,6.002747628933505,5.8060154907303,6.199479767136709,0.10037538432083559,59.80298525928009,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2009,5.639035477953954,5.439706623760169,5.83836433214774,0.10170026376304146,55.447599340477,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2010,6.086680643526773,5.896813935721986,6.276547351331559,0.09687254934398322,62.8318412671651,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2011,6.016521929945465,5.842191003381084,6.190852856509845,0.0889459846912903,67.64242310462173,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2012,6.161326809385417,5.992195501899284,6.330458116871551,0.0862930690666869,71.4000194456402,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,BWH_2013,6.295354995759208,6.032966880081934,6.557743111436483,0.13387394755564833,47.02449663062616,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2007,6.025813903718008,5.872879257608293,6.1787485498277235,0.07802931447518643,77.22500119662381,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2008,5.868245334258843,5.720553365225634,6.015937303292051,0.075354430080442,77.8752533592836,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2009,5.901560190139023,5.749021962025159,6.054098418252886,0.07782705667913582,75.8291581611506,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2010,5.9481402135226995,5.796861900964284,6.099418526081115,0.07718423080815749,77.06418981238392,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2011,5.706660386383925,5.567335585647832,5.845985187120018,0.07108538821890069,80.27895084163862,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2012,6.198411651471263,6.064035137157304,6.332788165785222,0.06856070589761036,90.40764050370294,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2013,6.041394902430332,5.9059100731700305,6.176879731690633,0.06912618309774486,87.39662211477467,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2014,6.080879023958828,5.943428980341881,6.218329067575775,0.07012886190824671,86.71007711368199,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2015,6.058488014324159,5.919651459084457,6.197324569563862,0.07083627879635931,85.52803898326093,0
K. pneumoniae,NIT,Nitrofurantoin,Nitrofurans,12,0.5235987755982988,intercept,MGH_2016,5.494937910617631,5.366841234401528,5.623034586833734,0.06535664799277605,84.07618933004326,0
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,amplitude,NA,0.022334055388147655,-0.007979124469655735,0.052647235245951045,0.01546619228562866,-1.4440564927477775,0.148737362874576
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,phase,NA,2.2536799073621463,1.0232831168304513,3.484076697893841,0.6277649998861754,-1.1888526642504353,0.2345105158490606
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2013,-0.040900636194301176,-0.09496267094696648,0.01316139855836413,0.02758317763953815,-1.482810890347658,0.13813902382358062
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2014,0.02196283447739458,-0.00822330913437138,0.05214897808916054,0.01540137668338317,1.4260306029064718,0.15387373513754998
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2015,0.03623113876040581,0.004072511488524,0.06838976603228762,0.016407764390338277,2.2081703453604282,0.02724270290561052
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2016,0.007545245285957083,-0.021461463907236123,0.036551954479150287,0.014799613371467247,0.5098271891685938,0.6101776633348412
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2017,-0.006204428065856163,-0.03342452848553077,0.021015672353818442,0.013888061532958405,-0.4467454332004611,0.6550632830046953
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2018,0.03794563305999378,0.010146038411253975,0.06574522770873359,0.01418372728683765,2.6752934748827926,0.007471924824011469
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,BWH_2019,-0.025328032828628493,-0.05053937855724605,-1.1668710001093083e-4,0.012863167857920577,-1.969035396909059,0.04896159039893943
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2007,0.0128450273196756,-0.012500031986381971,0.03819008662573317,0.012931390324504006,0.9933214447432807,0.3205642838605551
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2008,0.004379710347502407,-0.020256094619706327,0.02901551531471114,0.01256951921644113,0.3484389714583257,0.727513881988934
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2009,0.004167673520567717,-0.020478407805701343,0.028813754846836778,0.0125747623531219,0.3314315931810052,0.7403216694473139
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2010,-0.01698240608104971,-0.04148029221005432,0.007515480047954905,0.012499151169225977,-1.3586847499582138,0.1742604733722448
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2011,0.00295399943966397,-0.019503863420541046,0.025411862299868988,0.011458303845045,0.2578042509268411,0.7965604013116679
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2012,0.011430135834598452,-0.0105356001955091,0.033395871864706,0.0112072141138156,1.01989091298863,0.30779144438094314
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2013,-0.0060551316014967604,-0.028203641196274193,0.016093377993280672,0.011300467646080262,-0.5358301789923777,0.592081354011251
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2014,0.026643907570358085,0.004371463702647328,0.04891635143806884,0.011363700579905016,2.34465061649669,0.019053782274528322
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2015,-5.596615611132566e-4,-0.022303607659411022,0.02118428453718451,0.011094053905995846,-0.050446984110180344,0.9597666553037564
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,slope,MGH_2016,-4.288249899157382e-4,-0.021222787133770196,0.02036513715393872,0.010609359308576375,-0.04041949918399742,0.967759052595151
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2013,1.2176896543069784,0.7494943594651364,1.6858849491488204,0.23887953989711386,5.097505022118852,3.4701728655152903e-7
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2014,0.7640623454578642,0.5337795476191034,0.994345143296625,0.11749338235559544,6.5030245120139485,8.041597104641004e-11
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2015,0.6960950875774997,0.45155301993842784,0.9406371552165715,0.12476865369363344,5.579086308703348,2.4463759735845522e-8
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2016,0.8901408734885747,0.6656010863244816,1.1146806606526678,0.11456322102611802,7.769865978939622,8.20060850481566e-15
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2017,1.0296075698226328,0.8259693880752854,1.2332457515699802,0.10389894067116512,9.90970228542838,4.224446110577823e-23
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2018,0.8185958446497849,0.5986068957311612,1.0385847935684085,0.11224132211299206,7.2931771404627055,3.130065283823967e-13
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,BWH_2019,1.3652230678695212,1.1766280755725742,1.5538180601664682,0.09622370297850384,14.188012159275443,1.7277650670001815e-45
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2007,0.8609602672490055,0.6715035311766275,1.0504170033213835,0.09666337624914975,8.90678869968168,5.652878510621007e-19
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2008,0.8491402373421574,0.6660461465725874,1.0322343281117274,0.09341706899401866,9.089776060053076,1.074504313565786e-19
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2009,1.0163647510812597,0.8275279933138232,1.2052015088486963,0.096347054974967275,10.548996555684342,5.924349347959708e-26
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2010,0.9852473123070482,0.7984095823843586,1.172085042229738,0.09532712406781037,10.335435186381984,5.559473802490014e-25
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2011,0.7897416832547587,0.6184996554043677,0.9609837111051497,0.08736998700033587,9.039050025859828,1.7081186188422036e-19
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2012,0.7388912519670979,0.5739296890956969,0.903852814838499,0.08416560925231119,8.779016257721771,1.7673771734464293e-18
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2013,0.9535758738287019,0.7873596531022241,1.1197920945551796,0.08480575257380754,11.24423573741407,2.9726079556651887e-29
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2014,0.7274345206143488,0.5596947918528066,0.895174249375891,0.08558306687503026,8.499748223285339,2.0194758852517804e-17
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2015,0.9625914974364909,0.7920924055765254,1.1330905892964562,0.08699093106038713,11.065423552810138,2.1944204211365107e-28
K. pneumoniae,TET,Tetracycline,Tetracyclines,6,1.0471975511965976,intercept,MGH_2016,0.8543439858080688,0.6969995597925891,1.0116884118235485,0.08027924352518336,10.64215291889321,2.1999904561403283e-26
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,amplitude,NA,0.06377185977528697,0.03392025355955501,0.09362346599101894,0.015230691202082093,4.187062749100258,2.8310002131674826e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,phase,NA,1.8784932893965542,0.9094069845698465,2.8475795942232622,0.49444087364397366,3.799227348564996,1.453300208021217e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2010,-0.029880836111397698,-0.07624721038209256,0.01648553815929716,0.02365674810171356,-1.263099897877904,0.20655952576035194
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2011,0.0172711797774042,-0.0072374479057453756,0.04177980746055378,0.012504631654699021,1.3811826093185235,0.1672293651160632
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2012,-0.003259395040701878,-0.028203207967614465,0.02168441788621071,0.012726669022321944,-0.2561074728183047,0.7978689690284598
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2013,-0.013745197358264568,-0.03960599130952061,0.012115596592991471,0.013194525080686527,-1.041734907032318,0.29753994095038644
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2014,-0.002447419461338611,-0.02815062906905314,0.023255790146375917,0.013114123428011012,-0.18662470845066656,0.8519556953546492
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2015,-0.03725679978812914,-0.06328555862706371,-0.011228040949194568,0.013280223026670953,-2.80543479678809,0.005026931852235533
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2016,0.0020073554612974748,-0.022774669796707316,0.026789380719302265,0.012644122776480715,0.15875798557028797,0.8738602314002724
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2017,-0.02655126701989803,-0.05085629456430489,-0.0022462394754911713,0.01240075212408076,-2.141101342420891,0.03227097712811603
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2018,-0.0046518997201123935,-0.02862295811055598,0.019319158670331193,0.012230356567530958,-0.380356835422298,0.7036822645399508
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2019,0.015998142265381213,-0.006777841651181952,0.03877412618194438,0.011620613488930015,1.376703758422161,0.1686103921795158
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2009,-0.013762647973996497,-0.03221976814415364,0.004694472196160645,0.009417071086889635,-1.4614573732120104,0.14389662866406097
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2010,0.010055323081717062,-0.00812005715535553,0.028230703318789654,0.009273323581676846,1.0843278564748209,0.27822500197236566
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2011,-0.005071683593408329,-0.02301269804166122,0.012869330854844561,0.009153747002378273,-0.5540554695351132,0.5795435115659832
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2012,-0.0050514945184898085,-0.02312673308817479,0.013023744051195172,0.009222229955376814,-0.5477519583584715,0.5838648225292953
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2013,-0.011838983698978064,-0.030141023219102427,0.006463055821146299,0.009337946852334288,-1.267835840811042,0.20486283980946238
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2014,-0.015794546714523405,-0.033644150763714964,0.00205505733466815,0.009107108186674326,-1.7343097710900428,0.08286966944029092
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2015,-0.015374509273417271,-0.03368518748601991,0.0029361689391853695,0.00934235442948694,-1.6456782269886119,0.09983668835468272
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2016,-0.011058965639404098,-0.029219025276193245,0.007101093997385047,0.009265506805244067,-1.1935629503984577,0.2326549783779851
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2010,0.8807363070509907,0.4794724806822822,1.2820001334196993,0.20473020399039293,4.301936352744121,1.696522313088008e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2011,0.3526476758822713,0.1720259099963337,0.5332694417682089,0.09215565556849979,3.8266525663218403,1.3006511870227477e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2012,0.45243697670598176,0.27160978489120424,0.6332641685207593,0.09226046664179516,4.90390947687904,9.425983191278024e-7
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2013,0.356883006451879,0.16691686375149012,0.5468491491522678,0.09692328236580754,3.6821184522510526,2.3156188500525333e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2014,0.23098862685584912,0.043975947058350034,0.4180013066533482,0.09541638584822543,2.4208486289060707,0.015488074026045757
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2015,0.4440424492274536,0.25184547975005134,0.6362394187048559,0.09806148020750766,4.528204635375853,5.963239525699799e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2016,0.014331718958701724,-0.1684066378866057,0.19707007580400915,0.09323556875877533,0.1537151448690318,0.8778350005817197
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2017,0.24361364164764604,0.06327672885231847,0.4239505544429736,0.09201031968842396,2.647677374370602,0.008107378477347077
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2018,-0.06922494570174265,-0.24721142799733084,0.10876153659384555,0.0908110984178908,-0.762296094946304,0.44588711673381975
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2019,-0.2706438507551222,-0.43882418564722825,-0.10246351586301619,0.08580787005204743,-3.154067926298148,0.0016111262551295432
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2009,0.494410762171697,0.35742862392129915,0.6313929004220948,0.06989013029366638,7.07411418599833,1.5249530439521584e-12
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2010,0.2397786664386491,0.10748661605227264,0.37207071682502557,0.06749718435128364,3.5524247232409043,3.8207045671469507e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2011,0.3034983020263038,0.1727313538216137,0.4342652502309939,0.06671905669500212,4.548899775572496,5.4061285036412865e-6
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2012,0.23578977796046435,0.10430514802117741,0.3672744078997513,0.06708522757378246,3.5147794304064224,4.405318473809231e-4
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2013,0.2641785902660611,0.13167257780957956,0.3966846027225427,0.06760635067872273,3.907600212315619,9.334743850924667e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2014,0.28743150337211826,0.15595689080556988,0.41890611593866667,0.06708011657540822,4.28489868602124,1.8318439712174244e-5
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2015,0.20733426205985364,0.07212766744386473,0.34254085667584255,0.06898422403803402,3.0055315537874456,0.0026525647267734353
S. aureus,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2016,0.20660677904445143,0.07307178675718848,0.3401417713317144,0.06813135003529146,3.0324773975186297,0.0024268701218919143
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,amplitude,NA,0.04935902740195398,0.013020829570682499,0.08569722523322545,0.018540237533904984,2.6622651037609373,0.007764327860954297
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,phase,NA,1.4550739943194229,-0.38482691382274337,3.294974902461589,0.938742202742025,1.5500251187910965,0.12114225683254519
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2010,-0.0630084864885428,-0.12577116309098985,-2.4580988609575194e-4,0.03202236219517861,-1.9676401792129368,0.04911535594471401
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2011,0.008930088875988527,-0.024361766825001116,0.04222194457697817,0.01698595278463868,0.5257337630223776,0.5990756955566796
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2012,0.010719460871437589,-0.023512411812638016,0.044951333555513194,0.01746556209914685,0.6137484044651049,0.5393845833235106
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2013,-8.44858941090044e-4,-0.036245592772018255,0.03455587488983817,0.018061930785547436,-0.04677567150052819,0.962692218949304
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2014,-0.03455403035553654,-0.06995638984359169,8.48329132518616e-4,0.018062760217689943,-1.9129983423959593,0.055754367526718585
S. aureus,ERY,Erythromycin,Macrolides,12,0.5235987755982988,slope,BWH_2015,-0.02971918286228598,-0.06541907551739162,0.005980709792819661,0.018214565643400515,-1.631616336294783,0.1027670707087884
